areaCode,areaName,areaType,date,cumCasesByPublishDate
S12000040,West Lothian,utla,2021-06-25,9228
S12000042,Dundee City,utla,2021-06-25,9019
N09000001,Antrim and Newtownabbey,utla,2021-06-24,8706
S12000014,Falkirk,utla,2021-06-24,7415
S12000030,Stirling,utla,2021-06-24,3873
S12000040,West Lothian,utla,2021-06-24,9174
S12000042,Dundee City,utla,2021-06-24,8893
N09000001,Antrim and Newtownabbey,utla,2021-06-23,8695
S12000014,Falkirk,utla,2021-06-23,7347
S12000030,Stirling,utla,2021-06-23,3844
S12000040,West Lothian,utla,2021-06-23,9070
S12000042,Dundee City,utla,2021-06-23,8722
N09000001,Antrim and Newtownabbey,utla,2021-06-22,8685
S12000014,Falkirk,utla,2021-06-22,7286
S12000030,Stirling,utla,2021-06-22,3805
S12000040,West Lothian,utla,2021-06-22,8988
S12000042,Dundee City,utla,2021-06-22,8526
N09000001,Antrim and Newtownabbey,utla,2021-06-21,8680
S12000014,Falkirk,utla,2021-06-21,7225
S12000030,Stirling,utla,2021-06-21,3783
S12000040,West Lothian,utla,2021-06-21,8927
S12000042,Dundee City,utla,2021-06-21,8408
N09000001,Antrim and Newtownabbey,utla,2021-06-20,8665
S12000014,Falkirk,utla,2021-06-20,7211
S12000030,Stirling,utla,2021-06-20,3769
S12000040,West Lothian,utla,2021-06-20,8889
S12000042,Dundee City,utla,2021-06-20,8363
N09000001,Antrim and Newtownabbey,utla,2021-06-19,8665
S12000014,Falkirk,utla,2021-06-19,7197
S12000030,Stirling,utla,2021-06-19,3759
S12000040,West Lothian,utla,2021-06-19,8852
S12000042,Dundee City,utla,2021-06-19,8310
N09000001,Antrim and Newtownabbey,utla,2021-06-18,8665
S12000014,Falkirk,utla,2021-06-18,7170
S12000030,Stirling,utla,2021-06-18,3748
S12000040,West Lothian,utla,2021-06-18,8808
S12000042,Dundee City,utla,2021-06-18,8247
N09000001,Antrim and Newtownabbey,utla,2021-06-17,8661
S12000014,Falkirk,utla,2021-06-17,7159
S12000030,Stirling,utla,2021-06-17,3738
S12000040,West Lothian,utla,2021-06-17,8777
S12000042,Dundee City,utla,2021-06-17,8191
N09000001,Antrim and Newtownabbey,utla,2021-06-16,8652
S12000014,Falkirk,utla,2021-06-16,7131
S12000030,Stirling,utla,2021-06-16,3729
S12000040,West Lothian,utla,2021-06-16,8752
S12000042,Dundee City,utla,2021-06-16,8096
N09000001,Antrim and Newtownabbey,utla,2021-06-15,8648
S12000014,Falkirk,utla,2021-06-15,7109
S12000030,Stirling,utla,2021-06-15,3714
S12000040,West Lothian,utla,2021-06-15,8719
S12000042,Dundee City,utla,2021-06-15,8028
N09000001,Antrim and Newtownabbey,utla,2021-06-14,8645
S12000014,Falkirk,utla,2021-06-14,7081
S12000030,Stirling,utla,2021-06-14,3699
S12000040,West Lothian,utla,2021-06-14,8682
S12000042,Dundee City,utla,2021-06-14,7959
N09000001,Antrim and Newtownabbey,utla,2021-06-13,8629
S12000014,Falkirk,utla,2021-06-13,7069
S12000030,Stirling,utla,2021-06-13,3694
S12000040,West Lothian,utla,2021-06-13,8658
S12000042,Dundee City,utla,2021-06-13,7918
N09000001,Antrim and Newtownabbey,utla,2021-06-12,8629
S12000014,Falkirk,utla,2021-06-12,7056
S12000030,Stirling,utla,2021-06-12,3681
S12000040,West Lothian,utla,2021-06-12,8631
S12000042,Dundee City,utla,2021-06-12,7825
N09000001,Antrim and Newtownabbey,utla,2021-06-11,8629
S12000014,Falkirk,utla,2021-06-11,7050
S12000030,Stirling,utla,2021-06-11,3675
S12000040,West Lothian,utla,2021-06-11,8595
S12000042,Dundee City,utla,2021-06-11,7760
N09000001,Antrim and Newtownabbey,utla,2021-06-10,8621
S12000014,Falkirk,utla,2021-06-10,7044
S12000030,Stirling,utla,2021-06-10,3662
S12000040,West Lothian,utla,2021-06-10,8545
S12000042,Dundee City,utla,2021-06-10,7699
N09000001,Antrim and Newtownabbey,utla,2021-06-09,8618
S12000014,Falkirk,utla,2021-06-09,7037
S12000030,Stirling,utla,2021-06-09,3648
S12000040,West Lothian,utla,2021-06-09,8523
S12000042,Dundee City,utla,2021-06-09,7627
N09000001,Antrim and Newtownabbey,utla,2021-06-08,8610
S12000014,Falkirk,utla,2021-06-08,7028
S12000030,Stirling,utla,2021-06-08,3644
S12000040,West Lothian,utla,2021-06-08,8488
S12000042,Dundee City,utla,2021-06-08,7568
N09000001,Antrim and Newtownabbey,utla,2021-06-07,8601
S12000014,Falkirk,utla,2021-06-07,7019
S12000030,Stirling,utla,2021-06-07,3640
S12000040,West Lothian,utla,2021-06-07,8471
S12000042,Dundee City,utla,2021-06-07,7516
N09000001,Antrim and Newtownabbey,utla,2021-06-06,8590
S12000014,Falkirk,utla,2021-06-06,7012
S12000030,Stirling,utla,2021-06-06,3635
S12000040,West Lothian,utla,2021-06-06,8445
S12000042,Dundee City,utla,2021-06-06,7469
N09000001,Antrim and Newtownabbey,utla,2021-06-05,8590
S12000014,Falkirk,utla,2021-06-05,7004
S12000030,Stirling,utla,2021-06-05,3624
S12000040,West Lothian,utla,2021-06-05,8413
S12000042,Dundee City,utla,2021-06-05,7418
N09000001,Antrim and Newtownabbey,utla,2021-06-04,8590
S12000014,Falkirk,utla,2021-06-04,6990
S12000030,Stirling,utla,2021-06-04,3609
S12000040,West Lothian,utla,2021-06-04,8387
S12000042,Dundee City,utla,2021-06-04,7363
N09000001,Antrim and Newtownabbey,utla,2021-06-03,8588
S12000014,Falkirk,utla,2021-06-03,6977
S12000030,Stirling,utla,2021-06-03,3597
S12000040,West Lothian,utla,2021-06-03,8362
S12000042,Dundee City,utla,2021-06-03,7310
N09000001,Antrim and Newtownabbey,utla,2021-06-02,8581
S12000014,Falkirk,utla,2021-06-02,6968
S12000030,Stirling,utla,2021-06-02,3582
S12000040,West Lothian,utla,2021-06-02,8334
S12000042,Dundee City,utla,2021-06-02,7264
N09000001,Antrim and Newtownabbey,utla,2021-06-01,8579
S12000014,Falkirk,utla,2021-06-01,6945
S12000030,Stirling,utla,2021-06-01,3571
S12000040,West Lothian,utla,2021-06-01,8329
S12000042,Dundee City,utla,2021-06-01,7230
N09000001,Antrim and Newtownabbey,utla,2021-05-31,8569
S12000014,Falkirk,utla,2021-05-31,6937
S12000030,Stirling,utla,2021-05-31,3565
S12000040,West Lothian,utla,2021-05-31,8321
S12000042,Dundee City,utla,2021-05-31,7209
N09000001,Antrim and Newtownabbey,utla,2021-05-30,8569
S12000014,Falkirk,utla,2021-05-30,6930
S12000030,Stirling,utla,2021-05-30,3557
S12000040,West Lothian,utla,2021-05-30,8311
S12000042,Dundee City,utla,2021-05-30,7186
N09000001,Antrim and Newtownabbey,utla,2021-05-29,8569
S12000014,Falkirk,utla,2021-05-29,6917
S12000030,Stirling,utla,2021-05-29,3544
S12000040,West Lothian,utla,2021-05-29,8297
S12000042,Dundee City,utla,2021-05-29,7165
N09000001,Antrim and Newtownabbey,utla,2021-05-28,8569
S12000014,Falkirk,utla,2021-05-28,6906
S12000030,Stirling,utla,2021-05-28,3533
S12000040,West Lothian,utla,2021-05-28,8287
S12000042,Dundee City,utla,2021-05-28,7141
N09000001,Antrim and Newtownabbey,utla,2021-05-27,8567
S12000014,Falkirk,utla,2021-05-27,6892
S12000030,Stirling,utla,2021-05-27,3527
S12000040,West Lothian,utla,2021-05-27,8280
S12000042,Dundee City,utla,2021-05-27,7120
N09000001,Antrim and Newtownabbey,utla,2021-05-26,8562
S12000014,Falkirk,utla,2021-05-26,6887
S12000030,Stirling,utla,2021-05-26,3517
S12000040,West Lothian,utla,2021-05-26,8271
S12000042,Dundee City,utla,2021-05-26,7099
N09000001,Antrim and Newtownabbey,utla,2021-05-25,8557
S12000014,Falkirk,utla,2021-05-25,6875
S12000030,Stirling,utla,2021-05-25,3509
S12000040,West Lothian,utla,2021-05-25,8264
S12000042,Dundee City,utla,2021-05-25,7069
N09000001,Antrim and Newtownabbey,utla,2021-05-24,8557
S12000014,Falkirk,utla,2021-05-24,6866
S12000030,Stirling,utla,2021-05-24,3499
S12000040,West Lothian,utla,2021-05-24,8260
S12000042,Dundee City,utla,2021-05-24,7055
N09000001,Antrim and Newtownabbey,utla,2021-05-23,8547
S12000014,Falkirk,utla,2021-05-23,6861
S12000030,Stirling,utla,2021-05-23,3495
S12000040,West Lothian,utla,2021-05-23,8251
S12000042,Dundee City,utla,2021-05-23,7036
N09000001,Antrim and Newtownabbey,utla,2021-05-22,8547
S12000014,Falkirk,utla,2021-05-22,6858
S12000030,Stirling,utla,2021-05-22,3494
S12000040,West Lothian,utla,2021-05-22,8243
S12000042,Dundee City,utla,2021-05-22,7022
N09000001,Antrim and Newtownabbey,utla,2021-05-21,8547
S12000014,Falkirk,utla,2021-05-21,6847
S12000030,Stirling,utla,2021-05-21,3487
S12000040,West Lothian,utla,2021-05-21,8239
S12000042,Dundee City,utla,2021-05-21,7010
N09000001,Antrim and Newtownabbey,utla,2021-05-20,8543
S12000014,Falkirk,utla,2021-05-20,6841
S12000030,Stirling,utla,2021-05-20,3482
S12000040,West Lothian,utla,2021-05-20,8236
S12000042,Dundee City,utla,2021-05-20,6999
N09000001,Antrim and Newtownabbey,utla,2021-05-19,8539
S12000014,Falkirk,utla,2021-05-19,6836
S12000030,Stirling,utla,2021-05-19,3478
S12000040,West Lothian,utla,2021-05-19,8231
S12000042,Dundee City,utla,2021-05-19,6995
N09000001,Antrim and Newtownabbey,utla,2021-05-18,8535
S12000014,Falkirk,utla,2021-05-18,6824
S12000030,Stirling,utla,2021-05-18,3474
S12000040,West Lothian,utla,2021-05-18,8222
S12000042,Dundee City,utla,2021-05-18,6992
N09000001,Antrim and Newtownabbey,utla,2021-05-17,8529
S12000014,Falkirk,utla,2021-05-17,6822
S12000030,Stirling,utla,2021-05-17,3465
S12000040,West Lothian,utla,2021-05-17,8215
S12000042,Dundee City,utla,2021-05-17,6988
N09000001,Antrim and Newtownabbey,utla,2021-05-16,8518
S12000014,Falkirk,utla,2021-05-16,6822
S12000030,Stirling,utla,2021-05-16,3460
S12000040,West Lothian,utla,2021-05-16,8213
S12000042,Dundee City,utla,2021-05-16,6985
N09000001,Antrim and Newtownabbey,utla,2021-05-15,8518
S12000014,Falkirk,utla,2021-05-15,6808
S12000030,Stirling,utla,2021-05-15,3456
S12000040,West Lothian,utla,2021-05-15,8209
S12000042,Dundee City,utla,2021-05-15,6982
N09000001,Antrim and Newtownabbey,utla,2021-05-14,8518
S12000014,Falkirk,utla,2021-05-14,6803
S12000030,Stirling,utla,2021-05-14,3450
S12000040,West Lothian,utla,2021-05-14,8200
S12000042,Dundee City,utla,2021-05-14,6976
N09000001,Antrim and Newtownabbey,utla,2021-05-13,8516
S12000014,Falkirk,utla,2021-05-13,6802
S12000030,Stirling,utla,2021-05-13,3450
S12000040,West Lothian,utla,2021-05-13,8190
S12000042,Dundee City,utla,2021-05-13,6973
N09000001,Antrim and Newtownabbey,utla,2021-05-12,8509
S12000014,Falkirk,utla,2021-05-12,6795
S12000030,Stirling,utla,2021-05-12,3449
S12000040,West Lothian,utla,2021-05-12,8189
S12000042,Dundee City,utla,2021-05-12,6972
N09000001,Antrim and Newtownabbey,utla,2021-05-11,8499
S12000014,Falkirk,utla,2021-05-11,6787
S12000030,Stirling,utla,2021-05-11,3437
S12000040,West Lothian,utla,2021-05-11,8180
S12000042,Dundee City,utla,2021-05-11,6968
N09000001,Antrim and Newtownabbey,utla,2021-05-10,8494
S12000014,Falkirk,utla,2021-05-10,6782
S12000030,Stirling,utla,2021-05-10,3435
S12000040,West Lothian,utla,2021-05-10,8168
S12000042,Dundee City,utla,2021-05-10,6968
N09000001,Antrim and Newtownabbey,utla,2021-05-09,8470
S12000014,Falkirk,utla,2021-05-09,6777
S12000030,Stirling,utla,2021-05-09,3431
S12000040,West Lothian,utla,2021-05-09,8165
S12000042,Dundee City,utla,2021-05-09,6965
N09000001,Antrim and Newtownabbey,utla,2021-05-08,8470
S12000014,Falkirk,utla,2021-05-08,6775
S12000030,Stirling,utla,2021-05-08,3430
S12000040,West Lothian,utla,2021-05-08,8162
S12000042,Dundee City,utla,2021-05-08,6959
N09000001,Antrim and Newtownabbey,utla,2021-05-07,8470
S12000014,Falkirk,utla,2021-05-07,6771
S12000030,Stirling,utla,2021-05-07,3429
S12000040,West Lothian,utla,2021-05-07,8151
S12000042,Dundee City,utla,2021-05-07,6955
N09000001,Antrim and Newtownabbey,utla,2021-05-06,8463
S12000014,Falkirk,utla,2021-05-06,6762
S12000030,Stirling,utla,2021-05-06,3426
S12000040,West Lothian,utla,2021-05-06,8147
S12000042,Dundee City,utla,2021-05-06,6952
N09000001,Antrim and Newtownabbey,utla,2021-05-05,8449
S12000014,Falkirk,utla,2021-05-05,6751
S12000030,Stirling,utla,2021-05-05,3423
S12000040,West Lothian,utla,2021-05-05,8140
S12000042,Dundee City,utla,2021-05-05,6944
N09000001,Antrim and Newtownabbey,utla,2021-05-04,8439
S12000014,Falkirk,utla,2021-05-04,6745
S12000030,Stirling,utla,2021-05-04,3422
S12000040,West Lothian,utla,2021-05-04,8138
S12000042,Dundee City,utla,2021-05-04,6943
N09000001,Antrim and Newtownabbey,utla,2021-05-03,8405
S12000014,Falkirk,utla,2021-05-03,6733
S12000030,Stirling,utla,2021-05-03,3420
S12000040,West Lothian,utla,2021-05-03,8123
S12000042,Dundee City,utla,2021-05-03,6939
N09000001,Antrim and Newtownabbey,utla,2021-05-02,8405
S12000014,Falkirk,utla,2021-05-02,6733
S12000030,Stirling,utla,2021-05-02,3420
S12000040,West Lothian,utla,2021-05-02,8123
S12000042,Dundee City,utla,2021-05-02,6939
N09000001,Antrim and Newtownabbey,utla,2021-05-01,8405
S12000014,Falkirk,utla,2021-05-01,6724
S12000030,Stirling,utla,2021-05-01,3415
S12000040,West Lothian,utla,2021-05-01,8116
S12000042,Dundee City,utla,2021-05-01,6938
N09000001,Antrim and Newtownabbey,utla,2021-04-30,8405
S12000014,Falkirk,utla,2021-04-30,6720
S12000030,Stirling,utla,2021-04-30,3414
S12000040,West Lothian,utla,2021-04-30,8103
S12000042,Dundee City,utla,2021-04-30,6938
N09000001,Antrim and Newtownabbey,utla,2021-04-29,8393
S12000014,Falkirk,utla,2021-04-29,6711
S12000030,Stirling,utla,2021-04-29,3413
S12000040,West Lothian,utla,2021-04-29,8094
S12000042,Dundee City,utla,2021-04-29,6935
N09000001,Antrim and Newtownabbey,utla,2021-04-28,8385
S12000014,Falkirk,utla,2021-04-28,6705
S12000030,Stirling,utla,2021-04-28,3412
S12000040,West Lothian,utla,2021-04-28,8087
S12000042,Dundee City,utla,2021-04-28,6933
N09000001,Antrim and Newtownabbey,utla,2021-04-27,8377
S12000014,Falkirk,utla,2021-04-27,6701
S12000030,Stirling,utla,2021-04-27,3408
S12000040,West Lothian,utla,2021-04-27,8080
S12000042,Dundee City,utla,2021-04-27,6927
N09000001,Antrim and Newtownabbey,utla,2021-04-26,8368
S12000014,Falkirk,utla,2021-04-26,6699
S12000030,Stirling,utla,2021-04-26,3407
S12000040,West Lothian,utla,2021-04-26,8077
S12000042,Dundee City,utla,2021-04-26,6925
N09000001,Antrim and Newtownabbey,utla,2021-04-25,8359
S12000014,Falkirk,utla,2021-04-25,6687
S12000030,Stirling,utla,2021-04-25,3405
S12000040,West Lothian,utla,2021-04-25,8068
S12000042,Dundee City,utla,2021-04-25,6919
N09000001,Antrim and Newtownabbey,utla,2021-04-24,8353
S12000014,Falkirk,utla,2021-04-24,6687
S12000030,Stirling,utla,2021-04-24,3405
S12000040,West Lothian,utla,2021-04-24,8068
S12000042,Dundee City,utla,2021-04-24,6919
N09000001,Antrim and Newtownabbey,utla,2021-04-23,8348
S12000014,Falkirk,utla,2021-04-23,6682
S12000030,Stirling,utla,2021-04-23,3401
S12000040,West Lothian,utla,2021-04-23,8057
S12000042,Dundee City,utla,2021-04-23,6910
N09000001,Antrim and Newtownabbey,utla,2021-04-22,8345
S12000014,Falkirk,utla,2021-04-22,6675
S12000030,Stirling,utla,2021-04-22,3401
S12000040,West Lothian,utla,2021-04-22,8054
S12000042,Dundee City,utla,2021-04-22,6902
N09000001,Antrim and Newtownabbey,utla,2021-04-21,8336
S12000014,Falkirk,utla,2021-04-21,6668
S12000030,Stirling,utla,2021-04-21,3401
S12000040,West Lothian,utla,2021-04-21,8052
S12000042,Dundee City,utla,2021-04-21,6894
N09000001,Antrim and Newtownabbey,utla,2021-04-20,8333
S12000014,Falkirk,utla,2021-04-20,6661
S12000030,Stirling,utla,2021-04-20,3396
S12000040,West Lothian,utla,2021-04-20,8047
S12000042,Dundee City,utla,2021-04-20,6892
N09000001,Antrim and Newtownabbey,utla,2021-04-19,8329
S12000014,Falkirk,utla,2021-04-19,6657
S12000030,Stirling,utla,2021-04-19,3395
S12000040,West Lothian,utla,2021-04-19,8046
S12000042,Dundee City,utla,2021-04-19,6886
N09000001,Antrim and Newtownabbey,utla,2021-04-18,8326
S12000014,Falkirk,utla,2021-04-18,6650
S12000030,Stirling,utla,2021-04-18,3393
S12000040,West Lothian,utla,2021-04-18,8040
S12000042,Dundee City,utla,2021-04-18,6883
N09000001,Antrim and Newtownabbey,utla,2021-04-17,8325
S12000014,Falkirk,utla,2021-04-17,6643
S12000030,Stirling,utla,2021-04-17,3391
S12000040,West Lothian,utla,2021-04-17,8026
S12000042,Dundee City,utla,2021-04-17,6877
N09000001,Antrim and Newtownabbey,utla,2021-04-16,8322
S12000014,Falkirk,utla,2021-04-16,6639
S12000030,Stirling,utla,2021-04-16,3390
S12000040,West Lothian,utla,2021-04-16,8019
S12000042,Dundee City,utla,2021-04-16,6874
N09000001,Antrim and Newtownabbey,utla,2021-04-15,8317
S12000014,Falkirk,utla,2021-04-15,6621
S12000030,Stirling,utla,2021-04-15,3384
S12000040,West Lothian,utla,2021-04-15,8008
S12000042,Dundee City,utla,2021-04-15,6868
N09000001,Antrim and Newtownabbey,utla,2021-04-14,8303
S12000014,Falkirk,utla,2021-04-14,6612
S12000030,Stirling,utla,2021-04-14,3384
S12000040,West Lothian,utla,2021-04-14,8000
S12000042,Dundee City,utla,2021-04-14,6858
N09000001,Antrim and Newtownabbey,utla,2021-04-13,8301
S12000014,Falkirk,utla,2021-04-13,6605
S12000030,Stirling,utla,2021-04-13,3377
S12000040,West Lothian,utla,2021-04-13,7983
S12000042,Dundee City,utla,2021-04-13,6846
N09000001,Antrim and Newtownabbey,utla,2021-04-12,8293
S12000014,Falkirk,utla,2021-04-12,6603
S12000030,Stirling,utla,2021-04-12,3376
S12000040,West Lothian,utla,2021-04-12,7976
S12000042,Dundee City,utla,2021-04-12,6842
N09000001,Antrim and Newtownabbey,utla,2021-04-11,8288
S12000014,Falkirk,utla,2021-04-11,6600
S12000030,Stirling,utla,2021-04-11,3371
S12000040,West Lothian,utla,2021-04-11,7958
S12000042,Dundee City,utla,2021-04-11,6835
N09000001,Antrim and Newtownabbey,utla,2021-04-10,8278
S12000014,Falkirk,utla,2021-04-10,6586
S12000030,Stirling,utla,2021-04-10,3368
S12000040,West Lothian,utla,2021-04-10,7943
S12000042,Dundee City,utla,2021-04-10,6824
N09000001,Antrim and Newtownabbey,utla,2021-04-09,8274
S12000014,Falkirk,utla,2021-04-09,6569
S12000030,Stirling,utla,2021-04-09,3357
S12000040,West Lothian,utla,2021-04-09,7932
S12000042,Dundee City,utla,2021-04-09,6812
N09000001,Antrim and Newtownabbey,utla,2021-04-08,8271
S12000014,Falkirk,utla,2021-04-08,6557
S12000030,Stirling,utla,2021-04-08,3351
S12000040,West Lothian,utla,2021-04-08,7919
S12000042,Dundee City,utla,2021-04-08,6804
N09000001,Antrim and Newtownabbey,utla,2021-04-07,8185
S12000014,Falkirk,utla,2021-04-07,6535
S12000030,Stirling,utla,2021-04-07,3344
S12000040,West Lothian,utla,2021-04-07,7911
S12000042,Dundee City,utla,2021-04-07,6795
S12000014,Falkirk,utla,2021-04-06,6529
S12000030,Stirling,utla,2021-04-06,3341
S12000040,West Lothian,utla,2021-04-06,7886
S12000042,Dundee City,utla,2021-04-06,6790
S12000014,Falkirk,utla,2021-04-05,6478
S12000030,Stirling,utla,2021-04-05,3302
S12000040,West Lothian,utla,2021-04-05,7771
S12000042,Dundee City,utla,2021-04-05,6743
S12000014,Falkirk,utla,2021-04-04,6478
S12000030,Stirling,utla,2021-04-04,3302
S12000040,West Lothian,utla,2021-04-04,7771
S12000042,Dundee City,utla,2021-04-04,6743
N09000001,Antrim and Newtownabbey,utla,2021-04-03,8173
S12000014,Falkirk,utla,2021-04-03,6478
S12000030,Stirling,utla,2021-04-03,3302
S12000040,West Lothian,utla,2021-04-03,7771
S12000042,Dundee City,utla,2021-04-03,6743
N09000001,Antrim and Newtownabbey,utla,2021-04-02,8160
S12000014,Falkirk,utla,2021-04-02,6478
S12000030,Stirling,utla,2021-04-02,3302
S12000040,West Lothian,utla,2021-04-02,7771
S12000042,Dundee City,utla,2021-04-02,6743
N09000001,Antrim and Newtownabbey,utla,2021-04-01,8146
S12000014,Falkirk,utla,2021-04-01,6478
S12000030,Stirling,utla,2021-04-01,3302
S12000040,West Lothian,utla,2021-04-01,7771
S12000042,Dundee City,utla,2021-04-01,6743
N09000001,Antrim and Newtownabbey,utla,2021-03-31,8133
S12000014,Falkirk,utla,2021-03-31,6466
S12000030,Stirling,utla,2021-03-31,3296
S12000040,West Lothian,utla,2021-03-31,7746
S12000042,Dundee City,utla,2021-03-31,6735
N09000001,Antrim and Newtownabbey,utla,2021-03-30,8121
S12000014,Falkirk,utla,2021-03-30,6433
S12000030,Stirling,utla,2021-03-30,3281
S12000040,West Lothian,utla,2021-03-30,7727
S12000042,Dundee City,utla,2021-03-30,6714
N09000001,Antrim and Newtownabbey,utla,2021-03-29,8108
S12000014,Falkirk,utla,2021-03-29,6415
S12000030,Stirling,utla,2021-03-29,3276
S12000040,West Lothian,utla,2021-03-29,7676
S12000042,Dundee City,utla,2021-03-29,6703
N09000001,Antrim and Newtownabbey,utla,2021-03-28,8102
S12000014,Falkirk,utla,2021-03-28,6392
S12000030,Stirling,utla,2021-03-28,3273
S12000040,West Lothian,utla,2021-03-28,7662
S12000042,Dundee City,utla,2021-03-28,6692
N09000001,Antrim and Newtownabbey,utla,2021-03-27,8091
S12000014,Falkirk,utla,2021-03-27,6375
S12000030,Stirling,utla,2021-03-27,3261
S12000040,West Lothian,utla,2021-03-27,7627
S12000042,Dundee City,utla,2021-03-27,6673
N09000001,Antrim and Newtownabbey,utla,2021-03-26,8079
S12000014,Falkirk,utla,2021-03-26,6350
S12000030,Stirling,utla,2021-03-26,3254
S12000040,West Lothian,utla,2021-03-26,7566
S12000042,Dundee City,utla,2021-03-26,6659
N09000001,Antrim and Newtownabbey,utla,2021-03-25,8070
S12000014,Falkirk,utla,2021-03-25,6333
S12000030,Stirling,utla,2021-03-25,3247
